,match_time_bm,away_player,home_player,odds_away_bm,odds_home_bm,spread_away_bm,spread_home_bm,away_decimal_odds_bm,home_decimal_odds_bm,match_time_bto,odds_away_bto,odds_home_bto,spread_away_bto,spread_home_bto,away_decimal_odds_bto,home_decimal_odds_bto,best_away,best_home,cum_prob,log_time
320,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:37:49.869198
321,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:37:49.869198
322,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:39:04.293213
323,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:39:04.293213
324,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:40:18.233626
325,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:40:18.233626
326,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:41:30.899175
327,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:41:30.899175
328,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:42:44.161478
329,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:42:44.161478
330,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:43:57.131044
331,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:43:57.131044
332,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:45:10.283087
333,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:45:10.283087
334,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:46:23.581950
335,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:46:23.581950
336,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 05:47:36.954746
337,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 05:47:36.954746
338,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:10:05.898118
339,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:10:05.898118
340,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:11:17.818678
341,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:11:17.818678
342,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:12:30.357844
343,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:12:30.357844
344,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:13:43.188841
345,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:13:43.188841
346,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:14:55.193531
347,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:14:55.193531
348,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:16:08.306380
349,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:16:08.306380
350,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:17:30.435821
351,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:17:30.435821
352,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:18:51.631142
353,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:18:51.631142
354,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:20:09.053875
355,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:20:09.053875
356,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:21:26.502397
357,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:21:26.502397
358,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:22:46.061909
359,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:22:46.061909
360,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:24:03.266316
361,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:24:03.266316
362,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:25:19.605938
363,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:25:19.605938
364,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:26:36.569322
365,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:26:36.569322
366,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:27:54.698236
367,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:27:54.698236
368,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:29:11.809862
369,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:29:11.809862
370,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:30:28.882343
371,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:30:28.882343
372,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:31:58.049159
373,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:31:58.049159
374,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:31:58.049159
375,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:31:58.049159
376,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:31:58.049159
377,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:31:58.049159
378,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:33:13.704690
379,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:33:13.704690
380,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:33:13.704690
381,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:33:13.704690
382,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:34:31.811423
383,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:34:31.811423
384,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:35:49.799579
385,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:35:49.799579
386,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:37:08.064562
387,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:37:08.064562
388,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:38:28.542278
389,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:38:28.542278
390,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:39:45.589449
391,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:39:45.589449
392,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:41:04.470337
393,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:41:04.470337
394,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:42:21.982124
395,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:42:21.982124
396,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:43:43.748509
397,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:43:43.748509
398,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:44:57.476801
399,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:44:57.476801
400,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:46:10.752980
401,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:46:10.752980
402,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:47:22.820967
403,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:47:22.820967
404,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:48:35.670382
405,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:48:35.670382
406,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:49:48.158134
407,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:49:48.158134
408,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:51:00.667740
409,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:51:00.667740
410,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:52:13.940280
411,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:52:13.940280
412,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:53:26.509165
413,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:53:26.509165
414,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:54:40.325265
415,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:54:40.325265
416,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:55:54.038896
417,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:55:54.038896
418,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:57:06.678851
419,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:57:06.678851
420,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:58:19.935454
421,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:58:19.935454
422,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 06:59:33.198733
423,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 06:59:33.198733
424,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:00:46.002755
425,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:00:46.002755
426,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:01:59.452808
